,State,ID,Material,Taxa,Type,County,Measured,Mea_SE,Norm,Norm_SE,X13C,SiteID,SiteName,Lat,Long,Strat,Context,AMS_Radio,Comment,Reference,Region,Date,Error,Site_Name
31125,California,Beta-183173,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,NA,NA,7620,40,NA,CA-SBR-9727,NA,34.828251,-116.191349,NA,NA,NA,NA,Sutton et al 2007-Advances in Understanding Mojave Desert Prehistory,Basin,7620,40,CA-SBR-9727
31126,California,CAMS-76419,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,7910,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,7910,40,Silver Lake
31127,California,AA-75183,SHELL,"freshwater, Succineidae",GEOLOGICAL,San Bernardino,NA,NA,7930,50,NA,CA-SBR-?,Valley Wells,34.828251,-116.191349,NA,Station 1. From light brown silt Unit E2a,AMS,NA,"Pigati, Miller Bright, Mahan, Nekola, and Paces 2011; Pigati and Miller 2008",Basin,7930,50,Valley Wells
31128,California,Beta-136533,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,NA,NA,7970,70,NA,CA-SBR-3632,NA,34.828251,-116.191349,NA,NA,NA,NA,Sutton et al 2007-Advances in Understanding Mojave Desert Prehistory,Basin,7970,70,CA-SBR-3632
31129,California,Beta-103975,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,NA,NA,8030,50,NA,CA-SBR-3632,NA,34.828251,-116.191349,NA,NA,NA,NA,Sutton et al 2007-Advances in Understanding Mojave Desert Prehistory,Basin,8030,50,CA-SBR-3632
31133,California,CAMS-154761,BONE,Neotoma sp.,PALEONTOLOGICAL,San Bernardino,NA,NA,8200,80,NA,NA,"Mescal Cave (SBC1.10.12, UCMP V3864)",34.828251,-116.191349,NA,NA,AMS,NA,Stegner 2015-The Mescal Cave Fauna…,Basin,8200,80,"Mescal Cave (SBC1.10.12, UCMP V3864)"
31135,California,A-3943,FECES,"Neotoma, packrat midden",PALEONTOLOGICAL,San Bernadino,NA,NA,8540,100,NA,NA,Whipple Mts,34.828251,-116.191349,NA,Packrat midden,RADIOMETRIC,NA,"Van Devender, Toolin and Burgess 1990",Basin,8540,100,Whipple Mts
31136,California,Beta-175147,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,NA,NA,8570,50,NA,CA-SBR-9415,NA,34.828251,-116.191349,NA,NA,NA,NA,Sutton et al 2007-Advances in Understanding Mojave Desert Prehistory,Basin,8570,50,CA-SBR-9415
31137,California,AA-75182,SHELL,"freshwater, Succineidae",GEOLOGICAL,San Bernardino,NA,NA,8630,60,NA,CA-SBR-?,Valley Wells,34.828251,-116.191349,NA,Station 3. From light brown silt Unit E2a,AMS,NA,"Pigati, Miller Bright, Mahan, Nekola, and Paces 2011; Pigati and Miller 2008",Basin,8630,60,Valley Wells
31139,California,AA-12406,SHELL,"marine, Olivella A1 bead",ARCHAEOLOGICAL,San Bernardino,NA,NA,8930,85,NA,CA-SBR-5251,"Floodpond, Fort Irwin",34.828251,-116.191349,NA,"N1/W15, surface",AMS,NA,"Fitzgerald, R. T., T.L. Jones and A. Schroth 2005",Basin,8930,85,"Floodpond, Fort Irwin"
31140,California,CAMS-76420,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,8960,50,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,8960,50,Silver Lake
31142,California,Beta-94111,CHARCOAL,NA,GEOLOGICAL,San Bernardino,NA,NA,9200,60,NA,CA-SBR-?,"Lake Dumont/Salt Creek, site?",34.828251,-116.191349,NA,"DU-3-Qal, Alluvium, from dark gray ashy layer over oxidized burn layer (possible hearth?)",NA,NA,"Anderson, Wells 2003",Basin,9200,60,"Lake Dumont/Salt Creek, site?"
31143,California,CAMS-160636,BONE,Marmota <U+FB02>aviventris,PALEONTOLOGICAL,San Bernardino,NA,NA,9260,50,NA,NA,"Mescal Cave (SBC1.10.12, UCMP V3864)",34.828251,-116.191349,NA,NA,AMS,NA,Stegner 2015-The Mescal Cave Fauna…,Basin,9260,50,"Mescal Cave (SBC1.10.12, UCMP V3864)"
31146,California,CAMS-76422,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,9460,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,9460,40,Silver Lake
31147,California,AA-12403,SHELL,"marine, Olivella A1 bead",ARCHAEOLOGICAL,San Bernardino,NA,NA,9535,80,NA,CA-SBR-2348,Goldstone,34.828251,-116.191349,NA,"Unit 1, 30-40 cmbs",AMS,NA,"Fitzgerald, R. T., T.L. Jones and A. Schroth 2005",Basin,9535,80,Goldstone
31148,California,CAMS-76421,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,9550,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,9550,40,Silver Lake
31150,California,CAMS-76413,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,9640,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,9640,40,Silver Lake
31151,California,CAMS-76426,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,9660,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,9660,40,Silver Lake
31155,California,CAMS-76415,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,9990,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,9990,40,Silver Lake
31156,California,AA-12405,SHELL,"marine, Olivella A1 bead",ARCHAEOLOGICAL,San Bernardino,NA,NA,10085,85,NA,CA-SBR-5250,Rogers Ridge,34.828251,-116.191349,NA,"S122/W2, 0-5 cmbs",AMS,NA,"Fitzgerald, R. T., T.L. Jones and A. Schroth 2005",Basin,10085,85,Rogers Ridge
31157,California,CAMS-76414,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,10090,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,10090,40,Silver Lake
31158,California,CAMS-76416,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,10100,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,10100,40,Silver Lake
31159,California,CAMS-76411,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,10150,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,10150,40,Silver Lake
31160,California,CAMS-76417,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,10250,40,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,10250,40,Silver Lake
31161,California,EZV-15D0072,SHELL,"freshwater, Gyraulus parvus",GEOLOGICAL,San Bernardino,NA,NA,10300,25,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,Lower Playa Cut,AMS,NA,NA,Basin,10300,25,China Lake
31164,California,EZV-15D0099,SHELL,"freshwater, Anadonta",GEOLOGICAL,San Bernardino,NA,NA,10400,30,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,George Lower Playa Cut,AMS,NA,NA,Basin,10400,30,China Lake
31171,California,CAMS-160646,BONE,Marmota <U+FB02>aviventris,PALEONTOLOGICAL,San Bernardino,NA,NA,11080,60,NA,NA,"Mescal Cave (SBC1.10.12, UCMP V3864)",34.828251,-116.191349,NA,NA,AMS,NA,Stegner 2015-The Mescal Cave Fauna…,Basin,11080,60,"Mescal Cave (SBC1.10.12, UCMP V3864)"
31174,California,Beta-280686,SHELL,"freshwater, gastropod",GEOLOGICAL,San Bernardino,NA,NA,11550,50,NA,CA-SBR-?,"Searles, Salt Wells Valley",34.828251,-116.191349,NA,"Beach deposit of sand, marl, and Anodonta shells perched on bedrock outcrop below China Lake outlet in Searles Lake basin",NA,NA,"Meyer, Rosenthal, Byrd, and Young 2011",Basin,11550,50,"Searles, Salt Wells Valley"
31175,California,AA-22158,OTHER,conifer needles in lake sed,GEOLOGICAL,San Bernardino,NA,NA,11550,90,NA,NA,Bluff Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Mohr et al. (2000) The Holocene 10(4), p. 587–601 per Dalton et al. 2020-An Updated Radiocarbon-Based Ice Margin….",Basin,11550,90,Bluff Lake
31177,California,Beta-211387,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,11700,100,NA,CA-SBR-?,"Searles, Salt Wells Valley",34.828251,-116.191349,NA,"RLK # AMP-04, ""in Salt Wells Valley west of road between CLP and ammunition storage areas, near high-water overflow between lakes""",NA,NA,"Kaldenberg, 2006; Rogers, 2009",Basin,11700,100,"Searles, Salt Wells Valley"
31181,California,Beta-211388,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,12110,70,NA,CA-SBR-?,"Searles, Salt Wells Valley",34.828251,-116.191349,NA,"RLK # AMP-05, ""in Salt Wells Valley west of road between CLP and ammunition storage areas, near high-water overflow between lakes""",NA,NA,"Kaldenberg, 2006; Rogers, 2009",Basin,12110,70,"Searles, Salt Wells Valley"
31183,California,Beta-211384,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,12120,90,NA,CA-SBR-?,"Searles, Salt Wells Valley",34.828251,-116.191349,NA,"RLK # AMP-01, ""in Salt Wells Valley west of road between CLP and ammunition storage areas, near high-water overflow between lakes""",NA,NA,"Kaldenberg, 2006; Rogers, 2009",Basin,12120,90,"Searles, Salt Wells Valley"
31184,California,Beta-211385,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,12150,60,NA,CA-SBR-?,"Searles, Salt Wells Valley",34.828251,-116.191349,NA,"RLK # AMP-02, ""in Salt Wells Valley west of road between CLP and ammunition storage areas, near high-water overflow between lakes""",NA,NA,"Kaldenberg, 2006; Rogers, 2009",Basin,12150,60,"Searles, Salt Wells Valley"
31185,California,EZV-15D0062,SHELL,"freshwater, Planorbella trivolis",GEOLOGICAL,San Bernardino,NA,NA,12400,30,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,Dune Quarry,AMS,NA,NA,Basin,12400,30,China Lake
31188,California,CAMS-76418,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,12900,50,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,12900,50,Silver Lake
31189,California,CAMS-76412,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,12960,50,NA,CA-SBR-?,Silver Lake,34.828251,-116.191349,NA,NA,AMS,NA,"Owens, et al. 2007",Basin,12960,50,Silver Lake
31190,California,Beta-220691,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,13130,80,NA,CA-SBR-12390,NA,34.828251,-116.191349,NA,"Parcel 18, test unit",NA,NA,"Byrd, 2007",Basin,13130,80,CA-SBR-12390
31191,California,EZV-15D0093,SHELL,"freshwater, Planorbella trivolis",GEOLOGICAL,San Bernardino,NA,NA,13350,25,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,Charlie Tower Pit 1,AMS,NA,NA,Basin,13350,25,China Lake
31192,California,CAMS-160637,BONE,Marmota <U+FB02>aviventris,PALEONTOLOGICAL,San Bernardino,NA,NA,13450,80,NA,NA,"Mescal Cave (SBC1.10.12, UCMP V3864)",34.828251,-116.191349,NA,NA,AMS,NA,Stegner 2015-The Mescal Cave Fauna…,Basin,13450,80,"Mescal Cave (SBC1.10.12, UCMP V3864)"
31193,California,Beta-211389,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,NA,NA,13470,70,NA,CA-SBR-?,"Searles, Salt Wells Valley",34.828251,-116.191349,NA,"RLK #AMP-06, ""in Salt Wells Valley west of road between CLP and ammunition storage areas, near high-water overflow between lakes""",NA,NA,"Kaldenberg, 2006; Rogers, 2009",Basin,13470,70,"Searles, Salt Wells Valley"
31196,California,EZV-15D0070,SHELL,"freshwater, Valvata humeralis",GEOLOGICAL,San Bernardino,NA,NA,14050,30,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,"Dyke Lake, Knox Road, south Pit, Strat VI",AMS,NA,NA,Basin,14050,30,China Lake
31197,California,EZV-15D0071,SHELL,"freshwater, Valvata humeralis",GEOLOGICAL,San Bernardino,NA,NA,14200,30,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,"Dyke Lake, Knox Road, south Pit, Strat IV",AMS,NA,NA,Basin,14200,30,China Lake
31199,California,EZV-15D0068,SHELL,"freshwater, Valvata humeralis",GEOLOGICAL,San Bernardino,NA,NA,14350,30,NA,CA-SBR-12391,NA,34.828251,-116.191349,NA,Gully,AMS,NA,NA,Basin,14350,30,CA-SBR-12391
31200,California,Beta-220692,SHELL,"freshwater, gastropod",GEOLOGICAL,San Bernardino,NA,NA,14390,70,NA,CA-SBR-12391,NA,34.828251,-116.191349,NA,"Parcel 16, test unit, snail shell",NA,NA,"Byrd, 2007",Basin,14390,70,CA-SBR-12391
31201,California,CAMS-160639,BONE,Marmota <U+FB02>aviventris,PALEONTOLOGICAL,San Bernardino,NA,NA,14400,100,NA,NA,"Mescal Cave (SBC1.10.12, UCMP V3864)",34.828251,-116.191349,NA,NA,AMS,NA,Stegner 2015-The Mescal Cave Fauna…,Basin,14400,100,"Mescal Cave (SBC1.10.12, UCMP V3864)"
31204,California,EZV-15D0069,SHELL,"freshwater, Planorbella trivolis",GEOLOGICAL,San Bernardino,NA,NA,15500,30,NA,CA-SBR-?,China Lake,34.828251,-116.191349,NA,"Dyke Lake, Knox Road, south Pit, Strat III",AMS,NA,NA,Basin,15500,30,China Lake
31219,California,UGa-1267B,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,150,10,NA,NA,NA,CA-SBR-363,NA,34.828251,-116.191349,NA,NA,NA,NA,"Byrd, et al. 2005",Basin,150,10,CA-SBR-363
31220,California,Beta-2553,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,180,18,NA,NA,NA,CA-SBR-89,NA,34.828251,-116.191349,NA,Base of Stratum I,NA,NA,"Allen, L. P. 1982",Basin,180,18,CA-SBR-89
31221,California,W-5718,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,40,35,NA,NA,NA,CA-SBR-?,East Cronese Lake,34.828251,-116.191349,NA,Upright shell in sand bed,RADIOMETRIC,NA,"Miller, et al. 2009",Basin,40,35,East Cronese Lake
31222,California,W-5717,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,85,35,NA,NA,NA,CA-SBR-?,East Cronese Lake,34.828251,-116.191349,NA,Upright shell in sand bed,RADIOMETRIC,NA,"Miller, et al. 2009",Basin,85,35,East Cronese Lake
31223,California,W-5360,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,525,35,NA,NA,NA,CA-SBR-?,Tough Nut Wash,34.828251,-116.191349,NA,Hearth overlying Qya4,RADIOMETRIC,NA,"Miller, et al. 2009",Basin,525,35,Tough Nut Wash
31224,California,W-5354,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,13480,35,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,13480,35,Coyote Lake
31225,California,W-5353,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,14005,40,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,14005,40,Coyote Lake
31226,California,W-4563,SHELL,"freshwater, unknown",GEOLOGICAL,San Bernardino,12815,45,NA,NA,NA,CA-SBR-?,Coyote Wash,34.828251,-116.191349,NA,Lake beds overlain by Qya4,RADIOMETRIC,NA,"Miller, et al. 2009",Basin,12815,45,Coyote Wash
31227,California,W-5144,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,14770,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,14770,45,Coyote Lake
31228,California,W-5355,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,15260,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,sand and gravel,RADIOMETRIC,NA,"Dudash, 2006",Basin,15260,45,Coyote Lake
31229,California,W-5146,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,15377,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,15377,45,Coyote Lake
31230,California,W-5145,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,15475,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,15475,45,Coyote Lake
31231,California,W-5351,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,15495,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,15495,45,Coyote Lake
31232,California,W-5147,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,15580,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,15580,45,Coyote Lake
31233,California,W-5352,SHELL,"freshwater, Anodonta",GEOLOGICAL,San Bernardino,15845,45,NA,NA,NA,CA-SBR-?,Coyote Lake,34.828251,-116.191349,NA,lacustrine sand,RADIOMETRIC,NA,"Dudash, 2006",Basin,15845,45,Coyote Lake
31234,California,LJ-5499,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,220,50,NA,NA,NA,CA-SBR-4446,NA,34.828251,-116.191349,NA,E1/N0: 0-10 cmbs,NA,NA,"Norwood, R. H., C.S. Bull and E.J. Rosenthal 1982",Basin,220,50,CA-SBR-4446
31235,California,LJ-5501,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,1040,50,NA,NA,NA,CA-SBR-4449,NA,34.828251,-116.191349,NA,1: 40-50 cmbs,NA,NA,"Norwood, R. H., C.S. Bull and E.J. Rosenthal 1982",Basin,1040,50,CA-SBR-4449
31236,California,Beta-12839,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,1280,50,NA,NA,NA,CA-SBR-5250,Rogers Ridge,34.828251,-116.191349,NA,N1063/E908.5: 12-30 cm; Feature 9 stone-lined hearth,NA,NA,"Jenkins 1987, Dating the Pinto Occupation…",Basin,1280,50,Rogers Ridge
31237,California,?,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,1440,50,NA,NA,NA,CA-SBR-?,NA,34.828251,-116.191349,NA,NA,NA,NA,"David Hurst Thomas, 2011",Basin,1440,50,CA-SBR-?
31238,California,UCLA-1789B,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,1960,50,NA,NA,NA,CA-SBR-713,Ridge,34.828251,-116.191349,NA,N6/W8: 30-40 cmbs,RADIOMETRIC,NA,"Ericson, J. E. 1977",Basin,1960,50,Ridge
31239,California,Beta-45613,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,2240,50,NA,NA,NA,CA-SBR-5367,NA,34.828251,-116.191349,NA,SBR-5367,NA,NA,Hall 1993,Basin,2240,50,CA-SBR-5367
31241,California,Beta-42107,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,235,55,NA,NA,NA,CA-SBR-1913,NA,34.828251,-116.191349,NA,Hearth 1,NA,NA,"Sutton, Schneider",Basin,235,55,CA-SBR-1913
31242,California,Beta-30327,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,1330,55,NA,NA,NA,CA-SBR-2356,NA,34.828251,-116.191349,NA,SBR-2356,NA,NA,Basgall 1993,Basin,1330,55,CA-SBR-2356
31243,California,Beta-30326,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,2020,55,NA,NA,NA,CA-SBR-2356,NA,34.828251,-116.191349,NA,SBR-2356,NA,NA,Basgall 1993,Basin,2020,55,CA-SBR-2356
31244,California,Beta-30329,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,110,60,NA,NA,NA,CA-SBR-6217,NA,34.828251,-116.191349,NA,SBR-6217,NA,NA,Basgall 1993,Basin,110,60,CA-SBR-6217
31245,California,UCR-2201,TEXTILE,basketry,ARCHAEOLOGICAL,San Bernardino,160,60,NA,NA,NA,CA-SBR-?,Cave No. 5,34.828251,-116.191349,NA,"Providence Mountains, in immediate vicinity of Mitchell Cavers",NA,Collected ca. 1962 by ASA of Southern California; exact location unknown,"Sutton and Yohe 1988, Perishable Artifacts from Cave No. 5…",Basin,160,60,Cave No. 5
31246,California,Beta-12162,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,260,60,NA,NA,NA,CA-SBR-4504,NA,34.828251,-116.191349,NA,"SBR-4504, Locus V",NA,NA,"Gilreath, Basgall, and Hall 1987",Basin,260,60,CA-SBR-4504
31247,California,Beta-12163,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,290,60,NA,NA,NA,CA-SBR-4504,NA,34.828251,-116.191349,NA,"SBR-4504, Locus V",NA,NA,"Gilreath, Basgall, and Hall 1987",Basin,290,60,CA-SBR-4504
31248,California,Beta-12076,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,290,60,NA,NA,NA,CA-SBR-5365,NA,34.828251,-116.191349,NA,NA,NA,NA,"Gilreath, Basgall, and Hall 1987",Basin,290,60,CA-SBR-5365
31249,California,Beta-12165,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,330,60,NA,NA,NA,CA-SBR-4204,NA,34.828251,-116.191349,NA,Locus KB-2,NA,NA,"Gilreath, Basgall, and Hall 1987",Basin,330,60,CA-SBR-4204
31250,California,Beta-11132,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,450,60,NA,NA,NA,CA-SBR-5371,NA,34.828251,-116.191349,NA,N1002/E836: 10-20 cmbs,NA,NA,"Gilreath, et al. 1987",Basin,450,60,CA-SBR-5371
31251,California,Beta-10393,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,560,60,NA,NA,NA,CA-SBR-4483,NA,34.828251,-116.191349,NA,"SBR-4483, 16",NA,NA,"Gilreath, Basgall, and Hall 1987",Basin,560,60,CA-SBR-4483
31252,California,Beta-45610,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,690,60,NA,NA,NA,CA-SBR-5248,NA,34.828251,-116.191349,NA,SBR-5248,NA,NA,Hall 1993,Basin,690,60,CA-SBR-5248
31253,California,Beta-19754,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,950,60,NA,NA,NA,CA-SBR-5381,NA,34.828251,-116.191349,NA,N56/W12: 3-8 cmbs,NA,NA,"Gilreath, et al. 1987",Basin,950,60,CA-SBR-5381
31254,California,Beta-19749,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,1670,60,NA,NA,NA,CA-SBR-5530,NA,34.828251,-116.191349,NA,N5/E0: 30-38 cmbs,NA,NA,"Gilreath, et al. 1987",Basin,1670,60,CA-SBR-5530
31255,California,Beta-48029,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,3125,60,NA,NA,NA,CA-SBR-6580,NA,34.828251,-116.191349,NA,Hearth,NA,NA,"Sutton, Schneider, and Yohe 1993",Basin,3125,60,CA-SBR-6580
31256,California,Beta-48030,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,3195,60,NA,NA,NA,CA-SBR-6580,NA,34.828251,-116.191349,NA,Hearth,NA,NA,"Sutton, Schneider, and Yohe 1993",Basin,3195,60,CA-SBR-6580
31257,California,Beta-48028,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,3435,60,NA,NA,NA,CA-SBR-6580,NA,34.828251,-116.191349,NA,Hearth,NA,NA,"Sutton, Schneider, and Yohe 1993",Basin,3435,60,CA-SBR-6580
31258,California,Beta-48031,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,3525,60,NA,NA,NA,CA-SBR-6580,NA,34.828251,-116.191349,NA,Feature,NA,NA,"Sutton, Schneider, and Yohe 1993",Basin,3525,60,CA-SBR-6580
31259,California,W-4799,SHELL,"freshwater, gastropod, Fossaria",GEOLOGICAL,San Bernardino,11720,60,NA,NA,NA,CA-SBR-?,Chambless,34.828251,-116.191349,NA,Upper bed below Qya4,RADIOMETRIC,NA,"Miller, et al. 2009",Basin,11720,60,Chambless
31260,California,Beta-45611,CHARCOAL,with shells,ARCHAEOLOGICAL,San Bernardino,6640,65,NA,NA,NA,CA-SBR-5251,"Floodpond, Fort Irwin",34.828251,-116.191349,NA,"Locus A, E3/S43, Feature 2C ash pit w/Anodonta shells",NA,NA,Hall 1994,Basin,6640,65,"Floodpond, Fort Irwin"
31261,California,UCR-1309,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,220,70,NA,NA,NA,CA-SBR-798,NA,34.828251,-116.191349,NA,1D: 30-40 cmbs,NA,NA,"Byrd, et al. 2005",Basin,220,70,CA-SBR-798
31262,California,Beta-42106,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,240,70,NA,NA,NA,CA-SBR-1913,NA,34.828251,-116.191349,NA,Hearth 5 Sample A,NA,NA,"Sutton, Schneider",Basin,240,70,CA-SBR-1913
31263,California,Beta-42105,CHARCOAL?,NA,ARCHAEOLOGICAL,San Bernardino,260,70,NA,NA,NA,CA-SBR-1913,NA,34.828251,-116.191349,NA,Hearth 5 Sample B,NA,NA,"Sutton, Schneider",Basin,260,70,CA-SBR-1913
31264,California,UCR-1889,TEXTILE,basketry,ARCHAEOLOGICAL,San Bernardino,395,70,NA,NA,NA,CA-SBR-117,Mitchell Caverns,34.828251,-116.191349,NA,basketry,NA,NA,"Pinto 1985; Sutton, Yohe 1988; Pinto 1989",Basin,395,70,Mitchell Caverns
31265,California,UCR-1310,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,460,70,NA,NA,NA,CA-SBR-798,NA,34.828251,-116.191349,NA,1F: 30-40 cmbs,NA,NA,"Byrd, et al. 2005",Basin,460,70,CA-SBR-798
31266,California,Beta-45612,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,820,70,NA,NA,NA,CA-SBR-5251,"Floodpond, Fort Irwin",34.828251,-116.191349,NA,"Locus H, from rock cluster/hearth feature",NA,NA,Hall 1994,Basin,820,70,"Floodpond, Fort Irwin"
31267,California,UCR-2053,CHARCOAL,NA,ARCHAEOLOGICAL,San Bernardino,920,70,NA,NA,NA,CA-SBR-85,Afton Canyon,34.828251,-116.191349,NA,40-50 cmbs,NA,NA,Schneider 1989,Basin,920,70,Afton Canyon
31268,California,Beta-10778,SEDIMENT,"Organic sediment, Peat",GEOLOGICAL,San Bernardino,1210,70,NA,NA,NA,CA-SBR-2659,NA,34.828251,-116.191349,NA,"Peat stratum, 4.15 m BS",NA,NA,"Gilreath, Basgall, and Hall 1987",Basin,1210,70,CA-SBR-2659
